ticket_id,company_id,customer_id,agent_id,created_at,updated_at,closed_at,status,priority,category,subcategory,channel,subject,description,tags,resolution_time_hours,first_response_time_minutes,sla_breached,nps_score,csat_score,sentiment,escalated,reopened_count,related_ticket_ids
TKT000070,COMP00085,CUST00033,AGENT002,2026-01-01 23:08:22,2026-01-03 07:08:22,2026-01-07 23:34:46,RESOLVED,MEDIUM,TECHNICAL,CONNECTION_ERROR,PHONE,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,144.44,47,TRUE,,,NEGATIVE,FALSE,0,
TKT000071,COMP00071,CUST00294,AGENT001,2025-11-25 14:34:22,2025-11-26 06:34:22,2025-11-25 22:46:22,RESOLVED,LOW,TECHNICAL,UPDATE_NEEDED,PHONE,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED,8.2,98,FALSE,,,VERY_NEGATIVE,FALSE,1,
TKT000072,COMP00085,CUST00019,AGENT014,2025-12-08 19:01:22,2025-12-10 18:01:22,2025-12-11 01:06:46,RESOLVED,LOW,INFORMATION,HOW_TO,PORTAL,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,54.09,216,TRUE,,,POSITIVE,FALSE,0,
TKT000073,COMP00087,CUST00027,,2026-01-05 01:46:22,2026-01-05 20:46:22,,OPEN,MEDIUM,COMMERCIAL,PLAN_CHANGE,CHAT,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|CHURN_RISK,,,FALSE,,,NEGATIVE,TRUE,0,
TKT000074,COMP00018,CUST00189,AGENT025,2026-01-04 22:58:22,2026-01-05 11:58:22,2026-01-10 02:09:46,RESOLVED,CRITICAL,FINANCIAL,MISSING_PAYMENT,PHONE,Payment not deposited to account,I made sales on 12/30/2025 totaling $2804.55 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED|URGENT,123.19,144,TRUE,,,NEGATIVE,TRUE,0,
TKT000075,COMP00065,CUST00120,AGENT001,2025-12-09 20:55:22,2025-12-11 15:55:22,2025-12-12 12:27:10,CLOSED,CRITICAL,TECHNICAL,UPDATE_NEEDED,PHONE,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK|URGENT,63.53,193,TRUE,,,NEGATIVE,FALSE,0,
TKT000076,COMP00016,CUST00252,AGENT014,2025-08-22 13:03:22,2025-08-24 10:03:22,,IN_PROGRESS,HIGH,FINANCIAL,MISSING_PAYMENT,LIVE_CHAT,Payment not deposited to account,I made sales on 08/21/2025 totaling $917.05 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT,,463,FALSE,,,NEGATIVE,FALSE,0,
TKT000077,COMP00076,CUST00049,,2025-12-12 20:56:22,2025-12-14 00:56:22,,OPEN,MEDIUM,COMMERCIAL,PLAN_CHANGE,PHONE,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|CHURN_RISK,,,FALSE,,,NEUTRAL,FALSE,1,
TKT000078,COMP00011,CUST00202,AGENT007,2025-11-18 18:28:22,2025-11-19 03:28:22,2025-11-24 05:36:46,RESOLVED,LOW,FINANCIAL,WRONG_FEE,PHONE,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK,131.14,154,TRUE,,,POSITIVE,TRUE,0,
TKT000079,COMP00068,CUST00161,AGENT004,2025-12-22 00:26:22,2025-12-22 06:26:22,,PENDING_CUSTOMER,LOW,FINANCIAL,RECEIPT_ERROR,PORTAL,Receipt not printed,I made a sale of $1117.42 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR,,85,FALSE,,,NEGATIVE,TRUE,0,
TKT000080,COMP00081,CUST00168,AGENT010,2026-01-06 19:33:22,2026-01-07 12:33:22,2026-01-12 13:25:34,RESOLVED,LOW,FINANCIAL,WRONG_FEE,LIVE_CHAT,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,137.87,49,TRUE,,,POSITIVE,FALSE,0,
TKT000081,COMP00031,CUST00282,AGENT025,2026-01-02 03:42:22,2026-01-02 18:42:22,,IN_PROGRESS,LOW,FINANCIAL,RECEIPT_ERROR,LIVE_CHAT,Receipt not printed,I made a sale of $3989.67 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR,,71,FALSE,,,NEUTRAL,FALSE,0,
TKT000082,COMP00066,CUST00044,,2025-12-06 08:50:22,2025-12-06 21:50:22,,OPEN,CRITICAL,TECHNICAL,CARD_NOT_READING,PHONE,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|URGENT,,,FALSE,,,VERY_NEGATIVE,TRUE,0,
TKT000083,COMP00005,CUST00170,AGENT024,2026-01-08 03:45:22,2026-01-09 05:45:22,2026-01-11 15:21:22,CLOSED,MEDIUM,TECHNICAL,MOBILE_PAYMENT_ERROR,CHAT,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR|SLA_BREACHED,83.6,102,TRUE,2,2.42,NEUTRAL,FALSE,1,
TKT000084,COMP00010,CUST00018,AGENT018,2025-12-03 22:33:22,2025-12-05 05:33:22,,PENDING_CUSTOMER,MEDIUM,INFORMATION,HOW_TO,CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO,,36,FALSE,,,POSITIVE,FALSE,0,
TKT000085,COMP00065,CUST00270,AGENT012,2026-01-01 23:58:22,2026-01-03 06:58:22,2026-01-05 19:40:58,CLOSED,HIGH,TECHNICAL,TERMINAL_NOT_WORKING,CHAT,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|SLA_BREACHED|CHURN_RISK,91.71,129,TRUE,9,3.01,VERY_NEGATIVE,FALSE,0,
TKT000086,COMP00065,CUST00113,AGENT008,2026-01-12 09:45:22,2026-01-12 20:45:22,2026-01-13 03:01:34,RESOLVED,HIGH,FINANCIAL,RECEIPT_ERROR,CHAT,Receipt not printed,I made a sale of $4958.5 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,17.27,173,TRUE,,,NEUTRAL,FALSE,0,
TKT000087,COMP00084,CUST00029,AGENT006,2025-11-05 10:12:22,2025-11-05 22:12:22,2025-11-07 02:19:34,CLOSED,LOW,TECHNICAL,CARD_NOT_READING,PORTAL,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|CHURN_RISK,40.12,86,FALSE,,,NEGATIVE,TRUE,0,
TKT000088,COMP00069,CUST00291,AGENT016,2025-12-07 23:36:22,2025-12-09 10:36:22,2025-12-10 03:52:34,CLOSED,HIGH,TECHNICAL,CARD_NOT_READING,EMAIL,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK,52.27,130,TRUE,0,1.93,NEUTRAL,FALSE,0,
TKT000089,COMP00043,CUST00104,AGENT011,2025-10-26 07:03:22,2025-10-26 11:03:22,2025-10-26 11:13:34,CLOSED,HIGH,TECHNICAL,MOBILE_PAYMENT_ERROR,EMAIL,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR|CHURN_RISK,4.17,155,FALSE,,,NEUTRAL,FALSE,1,
TKT000090,COMP00027,CUST00038,AGENT006,2025-12-24 20:23:22,2025-12-26 19:23:22,,PENDING_CUSTOMER,LOW,COMPLAINT,SYSTEM_DOWN,CHAT,System down for hours,The system has been down since 9am and I am losing sales. I need an urgent solution!,COMPLAINT|SYSTEM_DOWN|CHURN_RISK,,228,FALSE,,,VERY_NEGATIVE,FALSE,1,
TKT000091,COMP00040,CUST00183,AGENT010,2026-01-03 22:56:22,2026-01-04 07:56:22,2026-01-05 05:12:34,RESOLVED,MEDIUM,TECHNICAL,MOBILE_PAYMENT_ERROR,PORTAL,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR|SLA_BREACHED|CHURN_RISK,30.27,5,TRUE,,,VERY_NEGATIVE,TRUE,0,
TKT000092,COMP00039,CUST00114,AGENT008,2025-12-01 13:49:22,2025-12-02 12:49:22,,IN_PROGRESS,MEDIUM,COMMERCIAL,CANCELLATION,EMAIL,Request service cancellation,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMERCIAL|CANCELLATION,,168,FALSE,,,NEUTRAL,FALSE,0,
TKT000093,COMP00060,CUST00172,AGENT024,2025-12-19 09:35:22,2025-12-19 10:35:22,2025-12-19 18:08:58,RESOLVED,HIGH,FINANCIAL,CHARGEBACK,PHONE,Unauthorized chargeback on account,A chargeback of $3496.56 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED,8.56,117,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000094,COMP00047,CUST00194,AGENT021,2025-12-27 05:42:22,2025-12-29 01:42:22,2025-12-28 19:59:46,RESOLVED,HIGH,TECHNICAL,CARD_NOT_READING,EMAIL,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,38.29,120,TRUE,,,POSITIVE,FALSE,0,
TKT000095,COMP00096,CUST00054,AGENT003,2026-01-10 11:52:22,2026-01-11 09:52:22,,IN_PROGRESS,LOW,COMMERCIAL,PLAN_CHANGE,EMAIL,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE,,309,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000096,COMP00031,CUST00223,AGENT024,2026-01-06 14:27:22,2026-01-08 01:27:22,2026-01-08 11:23:10,RESOLVED,MEDIUM,FINANCIAL,CHARGEBACK,PHONE,Unauthorized chargeback on account,A chargeback of $4874.55 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED,44.93,77,TRUE,,,NEGATIVE,TRUE,0,
TKT000097,COMP00031,CUST00282,,2025-10-19 13:45:22,2025-10-21 08:45:22,,OPEN,LOW,FINANCIAL,WRONG_FEE,PHONE,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE,,,FALSE,,,VERY_NEGATIVE,TRUE,0,
TKT000098,COMP00023,CUST00150,AGENT016,2025-08-08 01:54:22,2025-08-09 20:54:22,,PENDING_CUSTOMER,LOW,TECHNICAL,CONNECTION_ERROR,PORTAL,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR,,140,FALSE,,,POSITIVE,FALSE,0,
TKT000099,COMP00031,CUST00196,AGENT002,2025-12-25 03:46:22,2025-12-25 13:46:22,,IN_PROGRESS,LOW,FINANCIAL,MISSING_PAYMENT,EMAIL,Payment not deposited to account,I made sales on 12/21/2025 totaling $4918.05 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT,,390,FALSE,,,POSITIVE,FALSE,0,
TKT000100,COMP00015,CUST00212,AGENT014,2025-08-13 23:34:22,2025-08-15 10:34:22,2025-08-18 19:09:10,CLOSED,HIGH,COMPLAINT,POOR_SERVICE,LIVE_CHAT,Dissatisfied with service,I am very dissatisfied with the service. I have opened 2 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE|SLA_BREACHED|CHURN_RISK,115.58,126,TRUE,3,2.91,NEGATIVE,FALSE,0,
TKT000101,COMP00071,CUST00258,AGENT025,2025-12-07 00:57:22,2025-12-08 05:57:22,2025-12-08 06:24:58,CLOSED,LOW,COMPLAINT,SYSTEM_DOWN,PHONE,System down for hours,The system has been down since 18am and I am losing sales. I need an urgent solution!,COMPLAINT|SYSTEM_DOWN,29.46,47,FALSE,,,NEGATIVE,TRUE,0,
TKT000102,COMP00031,CUST00223,AGENT024,2026-01-03 21:39:22,2026-01-04 02:39:22,2026-01-04 12:44:10,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,PORTAL,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING,15.08,147,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000103,COMP00035,CUST00235,AGENT014,2025-10-01 16:58:22,2025-10-02 00:58:22,2025-10-04 14:53:34,RESOLVED,MEDIUM,TECHNICAL,UPDATE_NEEDED,EMAIL,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,69.92,42,TRUE,,,POSITIVE,FALSE,0,
TKT000104,COMP00077,CUST00147,AGENT019,2025-10-12 05:52:22,2025-10-13 20:52:22,,PENDING_CUSTOMER,MEDIUM,COMMERCIAL,PLAN_CHANGE,PHONE,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE,,247,FALSE,,,POSITIVE,FALSE,0,
TKT000105,COMP00011,CUST00206,AGENT012,2026-01-12 07:04:22,2026-01-12 09:04:22,2026-01-14 16:09:46,RESOLVED,LOW,FINANCIAL,CHARGEBACK,CHAT,Unauthorized chargeback on account,A chargeback of $341.53 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED|CHURN_RISK,57.09,208,TRUE,,,NEGATIVE,FALSE,0,
TKT000106,COMP00071,CUST00051,AGENT020,2025-08-12 10:40:22,2025-08-14 04:40:22,,PENDING_CUSTOMER,MEDIUM,FINANCIAL,MISSING_PAYMENT,LIVE_CHAT,Payment not deposited to account,I made sales on 08/08/2025 totaling $7853.29 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT,,50,FALSE,,,NEUTRAL,FALSE,0,
TKT000107,COMP00095,CUST00249,AGENT010,2025-11-06 05:56:22,2025-11-08 03:56:22,2025-11-09 19:19:46,RESOLVED,LOW,TECHNICAL,TERMINAL_NOT_WORKING,PHONE,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|SLA_BREACHED,85.39,39,TRUE,,,POSITIVE,FALSE,0,
TKT000108,COMP00056,CUST00030,AGENT015,2026-01-02 03:45:22,2026-01-03 12:45:22,2026-01-04 22:44:46,CLOSED,LOW,COMPLAINT,LONG_WAIT,PHONE,Too long wait time for support,I have been waiting for 76 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,66.99,36,TRUE,3,2.49,VERY_NEGATIVE,FALSE,0,
TKT000109,COMP00032,CUST00283,AGENT010,2025-12-27 11:55:22,2025-12-27 13:55:22,2025-12-30 05:10:22,CLOSED,MEDIUM,COMPLAINT,LONG_WAIT,PHONE,Too long wait time for support,I have been waiting for 63 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,65.25,46,TRUE,,,NEGATIVE,FALSE,0,
TKT000110,COMP00012,CUST00138,AGENT001,2025-11-30 01:47:22,2025-12-01 08:47:22,2025-12-06 10:58:10,CLOSED,HIGH,TECHNICAL,CARD_NOT_READING,CHAT,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK,153.18,170,TRUE,0,1.9,NEGATIVE,FALSE,0,
TKT000111,COMP00087,CUST00179,AGENT017,2025-12-17 11:19:22,2025-12-19 06:19:22,2025-12-24 05:42:46,RESOLVED,LOW,FINANCIAL,MISSING_PAYMENT,PORTAL,Payment not deposited to account,I made sales on 12/12/2025 totaling $8330.95 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED|CHURN_RISK,162.39,219,TRUE,,,NEGATIVE,FALSE,0,
TKT000112,COMP00059,CUST00153,AGENT009,2025-11-22 02:44:22,2025-11-22 19:44:22,2025-11-26 17:08:22,CLOSED,MEDIUM,FINANCIAL,WRONG_FEE,EMAIL,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK,110.4,233,TRUE,3,1.6,NEUTRAL,FALSE,0,
TKT000113,COMP00013,CUST00207,,2025-11-27 20:40:22,2025-11-28 15:40:22,,OPEN,MEDIUM,TECHNICAL,UPDATE_NEEDED,LIVE_CHAT,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED,,,FALSE,,,NEGATIVE,FALSE,0,
TKT000114,COMP00006,CUST00299,AGENT021,2025-11-16 22:56:22,2025-11-18 05:56:22,2025-11-23 07:16:46,CLOSED,MEDIUM,FINANCIAL,CHARGEBACK,CHAT,Unauthorized chargeback on account,A chargeback of $1781.52 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED|CHURN_RISK,152.34,176,TRUE,4,4.38,NEUTRAL,TRUE,0,
TKT000115,COMP00072,CUST00133,AGENT021,2025-11-13 00:00:22,2025-11-13 06:00:22,2025-11-14 13:44:10,CLOSED,HIGH,COMPLAINT,LONG_WAIT,LIVE_CHAT,Too long wait time for support,I have been waiting for 53 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED,37.73,62,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000116,COMP00085,CUST00134,AGENT019,2025-12-06 02:54:22,2025-12-07 16:54:22,2025-12-12 17:34:34,RESOLVED,HIGH,TECHNICAL,CONNECTION_ERROR,PHONE,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,158.67,23,TRUE,,,VERY_NEGATIVE,FALSE,1,
TKT000117,COMP00031,CUST00196,AGENT007,2025-12-11 04:45:22,2025-12-12 02:45:22,2025-12-14 01:47:46,CLOSED,LOW,TECHNICAL,CARD_NOT_READING,PHONE,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,69.04,150,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000118,COMP00029,CUST00042,AGENT009,2025-12-14 21:37:22,2025-12-15 11:37:22,2025-12-20 05:37:22,RESOLVED,LOW,FINANCIAL,WRONG_FEE,LIVE_CHAT,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,128.0,48,TRUE,,,NEUTRAL,FALSE,0,
TKT000119,COMP00053,CUST00067,AGENT001,2025-12-03 21:21:22,2025-12-04 00:21:22,2025-12-07 15:15:58,RESOLVED,MEDIUM,COMMERCIAL,PLAN_CHANGE,EMAIL,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,89.91,192,TRUE,,,NEGATIVE,FALSE,0,
TKT000120,COMP00006,CUST00272,AGENT012,2026-01-04 20:48:22,2026-01-05 16:48:22,2026-01-05 18:54:22,CLOSED,LOW,INFORMATION,HOW_TO,CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|CHURN_RISK,22.1,103,FALSE,4,1.67,POSITIVE,FALSE,0,
TKT000121,COMP00091,CUST00267,AGENT016,2025-12-05 07:21:22,2025-12-06 06:21:22,2025-12-10 13:29:46,CLOSED,LOW,COMPLAINT,LONG_WAIT,EMAIL,Too long wait time for support,I have been waiting for 117 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED,126.14,47,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000122,COMP00023,CUST00068,AGENT002,2026-01-04 17:11:22,2026-01-05 18:11:22,,IN_PROGRESS,MEDIUM,COMPLAINT,POOR_SERVICE,PORTAL,Dissatisfied with service,I am very dissatisfied with the service. I have opened 3 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE,,453,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000123,COMP00011,CUST00025,,2025-11-26 20:55:22,2025-11-28 01:55:22,,OPEN,LOW,TECHNICAL,TERMINAL_NOT_WORKING,EMAIL,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|CHURN_RISK,,,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000124,COMP00046,CUST00079,AGENT022,2026-01-03 20:08:22,2026-01-05 06:08:22,,PENDING_CUSTOMER,MEDIUM,TECHNICAL,TERMINAL_NOT_WORKING,LIVE_CHAT,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING,,143,FALSE,,,NEUTRAL,FALSE,0,
TKT000125,COMP00041,CUST00061,AGENT007,2026-01-01 14:17:22,2026-01-02 13:17:22,2026-01-06 12:37:10,CLOSED,HIGH,FINANCIAL,CHARGEBACK,LIVE_CHAT,Unauthorized chargeback on account,A chargeback of $3084.11 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED|CHURN_RISK,118.33,80,TRUE,8,2.99,NEUTRAL,FALSE,0,
TKT000126,COMP00025,CUST00046,AGENT017,2025-10-03 23:06:22,2025-10-04 04:06:22,,IN_PROGRESS,LOW,COMMERCIAL,CANCELLATION,CHAT,Request service cancellation,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMERCIAL|CANCELLATION,,375,FALSE,,,POSITIVE,FALSE,0,
TKT000127,COMP00051,CUST00152,AGENT010,2026-01-02 16:42:22,2026-01-03 16:42:22,,IN_PROGRESS,LOW,TECHNICAL,CARD_NOT_READING,LIVE_CHAT,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|CHURN_RISK,,415,FALSE,,,NEGATIVE,FALSE,0,
TKT000128,COMP00035,CUST00024,AGENT015,2026-01-13 13:06:22,2026-01-15 05:06:22,,IN_PROGRESS,LOW,INFORMATION,HOW_TO,CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO,,142,FALSE,,,POSITIVE,FALSE,0,
TKT000129,COMP00011,CUST00206,AGENT014,2025-12-23 03:31:22,2025-12-24 21:31:22,2025-12-29 08:27:10,RESOLVED,HIGH,TECHNICAL,CARD_NOT_READING,PHONE,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK,148.93,47,TRUE,,,POSITIVE,FALSE,0,
TKT000130,COMP00005,CUST00082,AGENT025,2026-01-08 23:18:22,2026-01-09 22:18:22,2026-01-13 06:12:22,RESOLVED,MEDIUM,FINANCIAL,RECEIPT_ERROR,LIVE_CHAT,Receipt not printed,I made a sale of $2887.82 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,102.9,225,TRUE,,,NEUTRAL,FALSE,0,
TKT000131,COMP00020,CUST00211,AGENT022,2025-12-19 15:32:22,2025-12-21 01:32:22,,PENDING_CUSTOMER,MEDIUM,INFORMATION,HOW_TO,CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|CHURN_RISK,,397,FALSE,,,POSITIVE,FALSE,0,
TKT000132,COMP00076,CUST00049,AGENT013,2025-12-19 18:33:22,2025-12-20 04:33:22,,PENDING_CUSTOMER,MEDIUM,COMMERCIAL,CANCELLATION,EMAIL,Request service cancellation,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMERCIAL|CANCELLATION|CHURN_RISK,,434,FALSE,,,POSITIVE,FALSE,0,
TKT000133,COMP00082,CUST00241,AGENT002,2025-10-16 12:44:22,2025-10-17 21:44:22,,IN_PROGRESS,CRITICAL,FINANCIAL,RECEIPT_ERROR,LIVE_CHAT,Receipt not printed,I made a sale of $2509.08 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|CHURN_RISK|URGENT,,119,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000134,COMP00026,CUST00228,AGENT016,2025-10-27 03:43:22,2025-10-29 03:43:22,2025-10-31 17:39:46,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,LIVE_CHAT,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,109.94,31,TRUE,,,VERY_NEGATIVE,TRUE,0,
TKT000135,COMP00036,CUST00047,AGENT011,2025-10-28 22:08:22,2025-10-29 22:08:22,2025-11-03 16:52:46,CLOSED,MEDIUM,FINANCIAL,MISSING_PAYMENT,CHAT,Payment not deposited to account,I made sales on 10/23/2025 totaling $5842.16 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED,138.74,214,TRUE,7,2.33,VERY_NEGATIVE,FALSE,0,
TKT000136,COMP00039,CUST00114,AGENT017,2026-01-13 05:55:22,2026-01-14 05:55:22,2026-01-18 04:01:22,CLOSED,LOW,INFORMATION,HOW_TO,PHONE,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED,118.1,16,TRUE,,,NEUTRAL,FALSE,0,
TKT000137,COMP00001,CUST00210,AGENT007,2026-01-08 22:36:22,2026-01-10 20:36:22,2026-01-11 07:42:22,CLOSED,LOW,FINANCIAL,CHARGEBACK,LIVE_CHAT,Unauthorized chargeback on account,A chargeback of $691.65 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED|CHURN_RISK,57.1,198,TRUE,10,4.35,POSITIVE,FALSE,0,
TKT000138,COMP00017,CUST00259,AGENT019,2026-01-07 02:48:22,2026-01-08 09:48:22,2026-01-13 14:08:10,RESOLVED,MEDIUM,COMPLAINT,POOR_SERVICE,PORTAL,Dissatisfied with service,I am very dissatisfied with the service. I have opened 2 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE|SLA_BREACHED|CHURN_RISK,155.33,204,TRUE,,,NEGATIVE,FALSE,0,
TKT000139,COMP00096,CUST00054,AGENT020,2025-12-23 22:10:22,2025-12-25 19:10:22,2025-12-29 06:22:22,RESOLVED,LOW,COMPLAINT,LONG_WAIT,CHAT,Too long wait time for support,I have been waiting for 71 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED,128.2,75,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000140,COMP00088,CUST00069,AGENT011,2026-01-06 22:04:22,2026-01-08 20:04:22,,PENDING_CUSTOMER,MEDIUM,COMPLAINT,LONG_WAIT,PHONE,Too long wait time for support,I have been waiting for 95 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT,,382,FALSE,,,NEGATIVE,FALSE,0,
